1	"Episodic tension-type headache, not intractable"	"Tension headache, episodic type"
0	"Episodic tension-type headache, not intractable"	"Pauciarticular juvenile rheumatoid arthritis of elbow"
1	"Cocaine use, unspecified with cocaine-induced anxiety disorder"	"Cocaine induced anxiety disorder"
0	"Cocaine use, unspecified with cocaine-induced anxiety disorder"	"Lennox gastaut syndrome, intractable"
1	"Thyrotoxicosis with toxic single thyroid nodule with thyrotoxic crisis or storm"	"Toxic uninodular thyroid goiter w thyrotoxic crisis"
0	"Thyrotoxicosis with toxic single thyroid nodule with thyrotoxic crisis or storm"	"Hx of bone cancer"
1	"Candidal esophagitis"	"Candida of esophagus"
0	"Candidal esophagitis"	"Osteochondritis dissecans of right knee"
1	"Unilateral primary osteoarthritis, left knee"	"Primary osteoarthritis of L knee"
0	"Unilateral primary osteoarthritis, left knee"	"Burn injury"
1	"Complete loss of teeth due to trauma, unspecified class"	"Complete edentulism due to trauma"
0	"Complete loss of teeth due to trauma, unspecified class"	"Palindromic rheumatism of hand"
1	"Encounter for assisted reproductive fertility procedure cycle"	"Reproductive management with clomiphene therapy done (situation)"
0	"Encounter for assisted reproductive fertility procedure cycle"	"Benign neoplasm, infratentorial brain"
1	"Carbuncle of back [any part, except buttock]"	"Carbuncle of back"
0	"Carbuncle of back [any part, except buttock]"	"Mechanical strabismus due to musculofascial disorder"
1	"Idiopathic aseptic necrosis of unspecified fibula"	"Idiopathic aseptic necrosis of fibula"
0	"Idiopathic aseptic necrosis of unspecified fibula"	"Both sides attic perforation of eardrum"
1	"Personal history of immunosupression therapy"	"Hx of immunosuppressive therapy"
0	"Personal history of immunosupression therapy"	"Diabetes type 2 with diabetic ulcer of right foot, muscle necrosis"
1	"Unspecified acquired deformity of unspecified lower leg"	"Acquired deformity of foot"
0	"Unspecified acquired deformity of unspecified lower leg"	"Chest wall acute lymphangitis"
1	"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity"	"Atherosclerosis of autologous vein bypass graft of limb"
0	"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity"	"Prostate calculus"
1	"Pauciarticular juvenile rheumatoid arthritis, right hand"	"Pauciarticular juvenile rheumatoid arthritis of R hand"
0	"Pauciarticular juvenile rheumatoid arthritis, right hand"	"Esophageal ring"
1	"Unspecified visual disturbance"	"Disorder of vision"
0	"Unspecified visual disturbance"	"Family history of aneurysm of brain and stroke (situation)"
1	"Complex regional pain syndrome I of unspecified lower limb"	"Complex regional pain syndrome (CRPS) Type 1, leg"
0	"Complex regional pain syndrome I of unspecified lower limb"	"Pressure ulcer of left buttock stage 4"
1	"Retinopathy of prematurity, stage 4, left eye"	"Left retinopathy of prematurity stage 4 - subtotal retinal detachment"
0	"Retinopathy of prematurity, stage 4, left eye"	"Osteochondropathy of L ankle and foot"
1	"Other abnormal auditory perceptions, left ear"	"Left ear abnl auditory perceptions"
0	"Other abnormal auditory perceptions, left ear"	"Follicular large cell lymphoma w < 50% diffuse component, intrapelvic LN"
1	"Neuromuscular scoliosis, occipito-atlanto-axial region"	"Occipitoatlantoaxial neuromuscular scoliosis due to poliomyelitis"
0	"Neuromuscular scoliosis, occipito-atlanto-axial region"	"SLE (systemic lupus erythematosus) with pericarditis"
1	"Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin"	"Venous stasis edema w ulcer of right lower leg, skin layer only"
0	"Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin"	"Edema of right eyelid"
1	"Periumbilical pain"	"Abdominal pain, periumbilical (around navel)"
0	"Periumbilical pain"	"Overuse disorder of soft tissues, left thigh"
1	"Influenza due to other identified influenza virus with encephalopathy"	"H1N1 influenza w encephalopathy"
0	"Influenza due to other identified influenza virus with encephalopathy"	"Rheumatoid arthritis w RF of L knee wo organ involvement"
1	"Malignant neoplasm of right renal pelvis"	"Renal pelvis cancer, R kidney"
0	"Malignant neoplasm of right renal pelvis"	"L corneal neovascularization"
1	"Paraneoplastic neuromyopathy and neuropathy"	"Peripheral neuropathy, paraneoplastic"
0	"Paraneoplastic neuromyopathy and neuropathy"	"R Browns sheath syndrome"
1	"Family history of colonic polyps"	"Family history of adenomatous polyp (situation)"
0	"Family history of colonic polyps"	"Zoophobia"
1	"Sequelae of respiratory and unspecified tuberculosis"	"Late effect of pulmonary TB"
0	"Sequelae of respiratory and unspecified tuberculosis"	"Juvenile arthritis of hip"
1	"Longitudinal reduction defect of unspecified radius"	"Radial hemimelia"
0	"Longitudinal reduction defect of unspecified radius"	"Instability of elbow"
1	"Disturbances in tooth eruption"	"Neonatal teeth"
0	"Disturbances in tooth eruption"	"Complex regional pain syndrome Type 2, R leg"
1	"Infestation, unspecified"	"Skin infestation"
0	"Infestation, unspecified"	"Loose body in R wrist"
1	"Krabbe disease"	"Globoid cell leukodystrophy, early onset"
0	"Krabbe disease"	"Acquired flat foot"
1	"Cholesteatoma of mastoid, left ear"	"Left mastoid cholesteatoma"
0	"Cholesteatoma of mastoid, left ear"	"Familial chondrocalcinosis of right hand"
1	"Other  specified congenital deformities of feet"	"Right talipes"
0	"Other  specified congenital deformities of feet"	"Alleged adult sexual abuse, observation and evaluation done"
1	"Male infertility, unspecified"	"Male infertility"
0	"Male infertility, unspecified"	"Herpetic meningoencephalitis"
1	"Myositis ossificans traumatica, right hand"	"Myositis ossificans traumatica of R hand"
0	"Myositis ossificans traumatica, right hand"	"Fhx of myotonic muscular dystrophy"
1	"Persistent migraine aura without cerebral infarction, intractable, with status migrainosus"	"Migraine with persitent aura and intractable status migrainosus without cerebral infarction"
0	"Persistent migraine aura without cerebral infarction, intractable, with status migrainosus"	"Primary focal hyperhidrosis"
1	"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes"	"Lymphoma follicular large cell, intrapelvic LN"
0	"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes"	"Sarcoidosis"
1	"Contact with and (suspected) exposure to viral hepatitis"	"Exposure to Hepatitis B virus (event)"
0	"Contact with and (suspected) exposure to viral hepatitis"	"Acute sinusitis"
1	"Lung transplant infection"	"Infection of lung transplant"
0	"Lung transplant infection"	"Testicular cancer, descended testis"
1	"Extrinsic cartilagenous obstruction of Eustachian tube, left ear"	"Left extrinsic cartilagenous eustachian tube obstruction"
0	"Extrinsic cartilagenous obstruction of Eustachian tube, left ear"	"Primary malignant neoplasm of abdomen"
1	"Unspecified complication of liver transplant"	"Liver transplant complication"
0	"Unspecified complication of liver transplant"	"Benign htn heart and ckd, 1 (gfr>=90), w chf"
1	"Osseous cryptococcosis"	"Cryptococcosis of bone"
0	"Osseous cryptococcosis"	"DM 2 w diabetic erectile dysfunction"
1	"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites"	"Follicular non-Hodgkin's large cell lymphoma of lymph nodes of multiple sites"
0	"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites"	"Dissecting aneurysm of abdominal aorta"
1	"Rubella without complication"	"Postpartum rubella"
0	"Rubella without complication"	"Dacryoadenitis, both eyes"
1	"Infective myositis, unspecified shoulder"	"Infective myositis-shoulder"
0	"Infective myositis, unspecified shoulder"	"RSV bronchopneumonia"
1	"Abnormal biochemical finding on antenatal screening of mother"	"Abnormal biochemical finding on antenatal (before birth) screening"
0	"Abnormal biochemical finding on antenatal screening of mother"	"Prostate cyst"
1	"Chronic embolism and thrombosis of deep veins of left upper extremity"	"Deep vein thrombosis arm, chronic, left"
0	"Chronic embolism and thrombosis of deep veins of left upper extremity"	"R disseminated choroiditis"
1	"Other and unspecified ventral hernia with obstruction, without gangrene"	"Obstructed hypogastric hernia"
0	"Other and unspecified ventral hernia with obstruction, without gangrene"	"Glaucoma suspect due to type 2 diabetes mellitus"
1	"Therapeutic (nonsurgical) and rehabilitative cardiovascular devices associated with adverse incidents"	"Groshong catheter infection"
0	"Therapeutic (nonsurgical) and rehabilitative cardiovascular devices associated with adverse incidents"	"Atherosclerosis of both leg native arteries with pain at rest"
1	"Acquired absence of eye"	"History of eye evisceration (situation)"
0	"Acquired absence of eye"	"Jaccoud's arthropathy of left wrist"
1	"Pregnancy related exhaustion and fatigue, unspecified trimester"	"Fatigue in pregnancy"
0	"Pregnancy related exhaustion and fatigue, unspecified trimester"	"B-cell lymphoma of inguinal lymph nodes"
1	"Contracture of muscle, unspecified ankle and foot"	"Muscle contracture of ankle"
0	"Contracture of muscle, unspecified ankle and foot"	"Right monocular esotropia X or Y pattern"
1	"Carbuncle of groin"	"Groin carbuncle"
0	"Carbuncle of groin"	"Glaucoma assoc w increased episcleral venous pressure"
1	"Other pancytopenia"	"Pancytopenia"
0	"Other pancytopenia"	"Congenital perforation of nasal septum"
1	"Otitis media, unspecified, right ear"	"Right otitis media"
0	"Otitis media, unspecified, right ear"	"Langerhans cell histiocytosis, disseminated"
1	"Recurrent dislocation, unspecified foot"	"Recurrent dislocation of foot joint"
0	"Recurrent dislocation, unspecified foot"	"Episcleritis periodica fugax"
1	"Encounter for routine and ritual male circumcision"	"Circumcision requested (situation)"
0	"Encounter for routine and ritual male circumcision"	"Diabetic ulcer of right heel due to diabetes mellitus type 1"
1	"Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder"	"Benign neoplasm, soft tissue of L arm"
0	"Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder"	"Corneal ectasia, both eyes"
1	"Transient cerebral ischemic attack, unspecified"	"Transient cerebral ischemia"
0	"Transient cerebral ischemic attack, unspecified"	"History of malignant carcinoid tumor of stomach"
1	"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity"	"Atherosclerosis of native arteries of the extremities"
0	"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity"	"Left hip acute lymphangitis"
1	"Multiple perforations of tympanic membrane, bilateral"	"Both sides multiple perforations of eardrums"
0	"Multiple perforations of tympanic membrane, bilateral"	"Loose body in left hand joint"
1	"Toxic liver disease with chronic lobular hepatitis"	"Toxic liver disease w chronic lobular hepatitis"
0	"Toxic liver disease with chronic lobular hepatitis"	"Left mechanical lagophthalmos"
1	"Unspecified genitourinary tract infection in pregnancy, unspecified trimester"	"Urinary tract infection in pregnancy, before birth"
0	"Unspecified genitourinary tract infection in pregnancy, unspecified trimester"	"Burn injury"
1	"Furuncle of back [any part, except buttock]"	"Boil of back"
0	"Furuncle of back [any part, except buttock]"	"Feeding problems in newborn"
1	"Malignant neoplasm of peripheral nerves of trunk, unspecified"	"Primary malignant neoplasm of peripheral nerves of trunk"
0	"Malignant neoplasm of peripheral nerves of trunk, unspecified"	"Cystitis, chronic"
1	"Gender identity disorder, unspecified"	"Gender identity disorder"
0	"Gender identity disorder, unspecified"	"Thyroiditis, chronic fibrous"
1	"Osteochondrodysplasia with defects of growth of tubular bones and spine, unspecified"	"Osteochondrodysplasia w defects of growth of tubular bones and spine"
0	"Osteochondrodysplasia with defects of growth of tubular bones and spine, unspecified"	"Posterior pole focal chorioretinitis, both eyes"
1	"Major osseous defect, unspecified site"	"Major osseous defect"
0	"Major osseous defect, unspecified site"	"Calcium deposit in bursa of left ankle"
1	"Problems related to unwanted pregnancy"	"Pregnancy"
0	"Problems related to unwanted pregnancy"	"Premature beats"
1	"Achilles tendinitis, left leg"	"Left Achilles bursitis"
0	"Achilles tendinitis, left leg"	"Rheumatoid nodule of hip"
1	"Pressure ulcer of left buttock, stage 1"	"Pressure ulcer of left buttock stage 1"
0	"Pressure ulcer of left buttock, stage 1"	"Winged scapula"
1	"Encounter for other general counseling and advice on procreation"	"Procreative management with medication discussion done (situation)"
0	"Encounter for other general counseling and advice on procreation"	"Paralytic ptosis, both eyes"
1	"Other bursitis of knee, unspecified knee"	"Enthesopathy of knee"
0	"Other bursitis of knee, unspecified knee"	"Right middle ear polyp"
1	"Unspecified lesions of oral mucosa"	"Oral mucosal lesion"
0	"Unspecified lesions of oral mucosa"	"Mushroom workers lung"
1	"Bipolar disorder, in partial remission, most recent episode mixed"	"Bipolar disorder, mixed, in partial remission"
0	"Bipolar disorder, in partial remission, most recent episode mixed"	"Marginal zone lymphoma of upper limb lymph nodes"
1	"Disorder of ligament, unspecified hip"	"Disorder of ligament of hip"
0	"Disorder of ligament, unspecified hip"	"L retinal detachment w retinal dialysis"
1	"Ankylosis, unspecified hand"	"Ankylosis of finger"
0	"Ankylosis, unspecified hand"	"Cancer, peripheral nerve of right arm"
1	"Allergy to existing dental restorative material"	"Existing dental restorative material allergy"
0	"Allergy to existing dental restorative material"	"Osteomyelitis of vertebra of thoracolumbar spine"
1	"Manic episode, unspecified"	"Bipolar I disorder, single manic episode"
0	"Manic episode, unspecified"	"History of right prosthetic knee joint removal due to infection"
1	"Senile ectropion of left lower eyelid"	"Left lower senile ectropion"
0	"Senile ectropion of left lower eyelid"	"Bacterial arthritis of shoulder"
1	"Benign neoplasm of right conjunctiva"	"Benign neoplasm, right conjunctiva"
0	"Benign neoplasm of right conjunctiva"	"Cancer metastatic to urinary tract"
1	"Maxillary asymmetry"	"Asymmetry of maxilla"
0	"Maxillary asymmetry"	"Hydronephrosis w ureteral stricture"
1	"Cluster headache syndrome, unspecified, not intractable"	"Cluster headache syndrome"
0	"Cluster headache syndrome, unspecified, not intractable"	"Monofixation syndrome (eye condition)"
1	"Band keratopathy, left eye"	"L band keratopathy"
0	"Band keratopathy, left eye"	"Acanthamoeba corneal ulcer"
1	"Hepatomegaly, not elsewhere classified"	"Large liver"
0	"Hepatomegaly, not elsewhere classified"	"Glandularis cystitis"
1	"Personal history of malignant neoplasm of pancreas"	"Hx of pancreatic cancer"
0	"Personal history of malignant neoplasm of pancreas"	"Malt workers lung"
1	"Retinal neovascularization, unspecified, right eye"	"R retinal neovascularization"
0	"Retinal neovascularization, unspecified, right eye"	"Non-cardiac chest pain"
1	"Unspecified chronic respiratory disease originating in the perinatal period"	"Chronic respiratory disease in perinatal period"
0	"Unspecified chronic respiratory disease originating in the perinatal period"	"Congenital lobulation of kidney"
1	"Eczematous dermatitis of left upper eyelid"	"Eczema, left upper eyelid"
0	"Eczematous dermatitis of left upper eyelid"	"Adherent leukoma"
1	"Enteroinvasive Escherichia coli infection"	"Enteroinvasive Escherichia coli gastrointestinal tract infection"
0	"Enteroinvasive Escherichia coli infection"	"Partial physeal arrest of R proximal femur"
1	"Cicatricial lagophthalmos left lower eyelid"	"Left lower cicatricial lagophthalmos"
0	"Cicatricial lagophthalmos left lower eyelid"	"Right upper cicatricial entropion"
1	"Benign neoplasm of unspecified lacrimal gland and duct"	"Benign neoplasm, lacrimal duct or sac"
0	"Benign neoplasm of unspecified lacrimal gland and duct"	"Choroidal effusion"
1	"Galactorrhea not associated with childbirth"	"Galactorrhea not assoc W childbirth"
0	"Galactorrhea not associated with childbirth"	"Drug induced aseptic necrosis of left finger"
1	"Acute actinic otitis externa, right ear"	"Right acute actinic otitis externa"
0	"Acute actinic otitis externa, right ear"	"Thrombosis of kidney vein"
1	"Alcohol dependence, in remission"	"Alcoholism, in remission"
0	"Alcohol dependence, in remission"	"Leukemia, acute"
1	"Disorder of gingiva and edentulous alveolar ridge, unspecified"	"Gingiva and edentulous alveolar ridge disorder"
0	"Disorder of gingiva and edentulous alveolar ridge, unspecified"	"History of healed osteoporotic fracture (situation)"
1	"Crohn's disease of small intestine with intestinal obstruction"	"Crohns disease of small intestine w stenosis"
0	"Crohn's disease of small intestine with intestinal obstruction"	"Explosive personality disorder"
1	"Chronic multifocal osteomyelitis, right femur"	"Chronic multifocal osteomyelitis of right femur"
0	"Chronic multifocal osteomyelitis, right femur"	"Pheohyphomycotic brain abscess"
1	"Secondary polycythemia"	"Erythrocytosis due to tobacco use or abuse"
0	"Secondary polycythemia"	"Diabetes type 2 with retinopathy"
1	"Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity"	"DM 1 w diabetic ulcer of left lower leg"
0	"Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity"	"Monocular esotropia of right eye"
1	"Morbid (severe) obesity with alveolar hypoventilation"	"Obesity hypoventilation syndrome"
0	"Morbid (severe) obesity with alveolar hypoventilation"	"Tuberculosis (TB) adenitis"
1	"Parapsoriasis, unspecified"	"Parapsoriasis"
0	"Parapsoriasis, unspecified"	"Partial edentulism due to periodontal disease, class 1"
1	"Kissing spine, cervical region"	"Kissing spine, cervical (neck) spine"
0	"Kissing spine, cervical region"	"Congenital right middle ear anomaly"
1	"Other cardiomyopathies"	"Cardiomyopathy, idiopathic"
0	"Other cardiomyopathies"	"Spotted fever group rickettsial disease"
1	"Separation of muscle (nontraumatic), right thigh"	"Separation of right thigh muscle"
0	"Separation of muscle (nontraumatic), right thigh"	"Alleged child sexual abuse, observation and evaluation"
1	"Obsessive-compulsive personality disorder"	"Compulsive disorder"
0	"Obsessive-compulsive personality disorder"	"Vitamin deficiency"
1	"Epiphora due to insufficient drainage, right lacrimal gland"	"Right epiphora due to insufficient drainage"
0	"Epiphora due to insufficient drainage, right lacrimal gland"	"HIV related cognitive impairment"
1	"Non-pressure chronic ulcer of left ankle with unspecified severity"	"Chronic ulcer of left ankle"
0	"Non-pressure chronic ulcer of left ankle with unspecified severity"	"Right retinopathy of prematurity stage 1 - demarcation line"
1	"Inflammatory polyps of colon with intestinal obstruction"	"Colonic pseudopolyp w obstruction"
0	"Inflammatory polyps of colon with intestinal obstruction"	"Anemia of chronic disorder"
1	"Multiple myeloma in relapse"	"Multiple myeloma, in relapse"
0	"Multiple myeloma in relapse"	"Ovarian mass"
1	"Hereditary factor XI deficiency"	"Hemophilia C, type 1"
0	"Hereditary factor XI deficiency"	"Iatrogenic pulmonary embolism with infarction"
1	"Pressure ulcer of left ankle, unspecified stage"	"Pressure ulcer of left ankle"
0	"Pressure ulcer of left ankle, unspecified stage"	"Parkinsonism due to drug"
1	"Burns involving 30-39% of body surface with 30-39% third degree burns"	"Burn injury"
0	"Burns involving 30-39% of body surface with 30-39% third degree burns"	"Left obstruction of Eustachian tube"
1	"Cutaneous anthrax"	"Skin anthrax"
0	"Cutaneous anthrax"	"Typhoid fever"
1	"Deficiency of other specified B group vitamins"	"Polyneuropathy due to vitamin B deficiency"
0	"Deficiency of other specified B group vitamins"	"Pressure ulcer of elbow stage 4"
1	"Pressure ulcer of contiguous site of back, buttock and hip, stage 2"	"Pressure ulcer of contiguous sites of back, buttock, and hip stage 2"
0	"Pressure ulcer of contiguous site of back, buttock and hip, stage 2"	"Tissue transplant infection"
1	"Selective deficiency of immunoglobulin A [IgA]"	"Immunoglobulin A deficiency"
0	"Selective deficiency of immunoglobulin A [IgA]"	"Abductor spastic dysphonia"
1	"Varus deformity, not elsewhere classified, right elbow"	"Acquired right cubitus varus"
0	"Varus deformity, not elsewhere classified, right elbow"	"Benign neoplasm, L testis"
1	"Idiopathic cysts of iris, ciliary body or anterior chamber, unspecified eye"	"Idiopathic cyst of ciliary body"
0	"Idiopathic cysts of iris, ciliary body or anterior chamber, unspecified eye"	"Juvenile osteochondrosis of L humerus"
1	"Rupture in Descemet's membrane, left eye"	"Left Descemets membrane rupture"
0	"Rupture in Descemet's membrane, left eye"	"Congenital longitudinal deficiency of left fingers"
1	"Partial loss of teeth due to periodontal diseases, class II"	"Partial edentulism due to periodontal disease class II"
0	"Partial loss of teeth due to periodontal diseases, class II"	"Corticobasal degeneration"
1	"Acute lacrimal canaliculitis of right lacrimal passage"	"Right acute lacrimal canaliculitis"
0	"Acute lacrimal canaliculitis of right lacrimal passage"	"Abnormal anal Papanicolaou smear"
1	"Pseudohypoparathyroidism"	"Pseudopseudohypoparathyroidism"
0	"Pseudohypoparathyroidism"	"Peptic ulcer"
1	"Nodular sclerosis Hodgkin lymphoma, spleen"	"Hodgkin nodular sclerosing lymphoma, spleen"
0	"Nodular sclerosis Hodgkin lymphoma, spleen"	"Aldosteronism and nodular hyperplasia, adrenal cortex"
1	"Disorder of penis, unspecified"	"Disorder of penis"
0	"Disorder of penis, unspecified"	"GI tularemia"
1	"Lobular carcinoma in situ of unspecified breast"	"Lobular carcinoma in situ of breast"
0	"Lobular carcinoma in situ of unspecified breast"	"L paralytic lagophthalmos"
1	"Gout due to renal impairment, right hip"	"Gout of right hip due to renal impairment"
0	"Gout due to renal impairment, right hip"	"Visual field scotoma"
1	"Mantle cell lymphoma, intrathoracic lymph nodes"	"Mantle cell lymphoma of intrathoracic lymph nodes"
0	"Mantle cell lymphoma, intrathoracic lymph nodes"	"Cancer metastatic to R adrenal gland"
1	"Juvenile arthritis, unspecified, left hand"	"Juvenile arthritis of left hand"
0	"Juvenile arthritis, unspecified, left hand"	"Burn involving 80-89 percent of body surface, with 70-79 percent of body surface with full thickness burn"
1	"Diplacusis, left ear"	"Left diplacusis"
0	"Diplacusis, left ear"	"Benign neoplasm, skin of umbilicus"
1	"Alkalosis"	"Alkalosis, acute respiratory"
0	"Alkalosis"	"Focal choroiditis, both eyes"
1	"Other specified noninflammatory disorders of uterus"	"Atrophy of endometrium"
0	"Other specified noninflammatory disorders of uterus"	"Postpartum (after childbirth) mitral valve disorder"
1	"Acute on chronic systolic (congestive) heart failure"	"Acute on chronic systolic heart failure"
0	"Acute on chronic systolic (congestive) heart failure"	"Right facial hemiparesis"
1	"Disorders of ornithine metabolism"	"Ornithine carbamoyltransferase deficiency"
0	"Disorders of ornithine metabolism"	"Idiopathic pulmonary hemosiderosis"
1	"Nontraumatic ischemic infarction of muscle, unspecified hand"	"Ischemic infarction of muscle of hand, nontraumatic"
0	"Nontraumatic ischemic infarction of muscle, unspecified hand"	"Congenital malformation of nasal septum"
1	"Pressure ulcer of left upper back, stage 1"	"Pressure ulcer of left upper back stage 1"
0	"Pressure ulcer of left upper back, stage 1"	"Disorder of biliary tract"
1	"Unspecified ptosis of right eyelid"	"Right eyelid ptosis"
0	"Unspecified ptosis of right eyelid"	"Presence of retained hardware"
1	"Foreign body granuloma of soft tissue, not elsewhere classified, right upper arm"	"Foreign body granuloma of soft tissue, right upper arm"
0	"Foreign body granuloma of soft tissue, not elsewhere classified, right upper arm"	"Failed renal transplant"
1	"Encounter for screening for malignant neoplasm of ovary"	"Screening for ovarian cancer"
0	"Encounter for screening for malignant neoplasm of ovary"	"History of right foot amputation"
1	"Kaposi's sarcoma of gastrointestinal sites"	"Kaposi sarcoma, gastrointestinal tract"
0	"Kaposi's sarcoma of gastrointestinal sites"	"Otitis media (middle ear infection) , chronic mucoid"
1	"Acute peptic ulcer, site unspecified, with perforation"	"Acute peptic ulcer, perforated"
0	"Acute peptic ulcer, site unspecified, with perforation"	"Hearing loss, mixed, right"
1	"Separation of muscle (nontraumatic), left shoulder"	"Separation of left shoulder muscle"
0	"Separation of muscle (nontraumatic), left shoulder"	"Both sides middle ear disorder"
1	"Pressure ulcer of right hip, unspecified stage"	"Pressure ulcer of right hip"
0	"Pressure ulcer of right hip, unspecified stage"	"Gout"
1	"Malignant neoplasm of lateral floor of mouth"	"Primary malignant neoplasm of lateral portion of floor of mouth"
0	"Malignant neoplasm of lateral floor of mouth"	"Night blindness"
1	"Carcinoma in situ of exocervix"	"Carcinoma in situ, exocervix"
0	"Carcinoma in situ of exocervix"	"Erythema dyschromicum perstans"
1	"Adherent leukoma, left eye"	"L adherent leukoma"
0	"Adherent leukoma, left eye"	"Posterior pole chorioretinal scar"
1	"Villonodular synovitis (pigmented), unspecified site"	"Villonodular synovitis"
0	"Villonodular synovitis (pigmented), unspecified site"	"Constipation, chronic"
1	"Mesothelioma of pericardium"	"Malignant mesothelioma of pericardium"
0	"Mesothelioma of pericardium"	"Chronic osteomyelitis of the shoulder region"
1	"Intestine transplant infection"	"Infection of intestinal transplant"
0	"Intestine transplant infection"	"Calcification of multiple muscles assoc w burns"
1	"Adrenogenital disorder, unspecified"	"Gestational hyperandrogenism, virilized XX"
0	"Adrenogenital disorder, unspecified"	"Hyperemesis gravidarum (excessive vomiting in pregnancy), severe"
1	"Other bipolar disorder"	"Mania, recurrent episodes"
0	"Other bipolar disorder"	"Corneal edema due to wearing of contact lenses"
1	"Encounter for initial prescription of contraceptive pills"	"Oral contraceptive for initial prescription done"
0	"Encounter for initial prescription of contraceptive pills"	"Diastasis symphysis pubis in childbirth"
1	"Burns involving 20-29% of body surface with 0% to 9% third degree burns"	"Burn, 20-29% BSA, third degree < 10% BSA"
0	"Burns involving 20-29% of body surface with 0% to 9% third degree burns"	"Short cervix in pregnancy"
1	"Other sites of candidiasis"	"Ductal candidiasis of breast"
0	"Other sites of candidiasis"	"Benign neoplasm, R ciliary body"
1	"Weakness"	"Late effects of stroke, weakness of arms, legs"
0	"Weakness"	"Fhx of hematuria"
1	"Periumbilic abdominal tenderness"	"Periumbilical abdominal tenderness"
0	"Periumbilic abdominal tenderness"	"Disorder due to alcohol abuse"
1	"Cellulitis of right external ear"	"Right external ear cellulitis"
0	"Cellulitis of right external ear"	"Drug induced folate deficiency anemia"
1	"Non-pressure chronic ulcer of other part of unspecified foot with necrosis of muscle"	"Diabetic ulcer of toe with muscle necrosis due to DM 1"
0	"Non-pressure chronic ulcer of other part of unspecified foot with necrosis of muscle"	"Hypertrophy of masseter"
1	"Other specified enthesopathies of left lower limb, excluding foot"	"Left pes anserinus tendinitis"
0	"Other specified enthesopathies of left lower limb, excluding foot"	"Right lower dermatochalasis"
1	"Malignant neoplasm of ventral surface of tongue"	"Primary malignant neoplasm of ventral surface of tongue"
0	"Malignant neoplasm of ventral surface of tongue"	"Myositis ossificans traumatica of R hand"
1	"Epileptic spasms, intractable, without status epilepticus"	"Infantile spasms, intractable"
0	"Epileptic spasms, intractable, without status epilepticus"	"Benign neoplasm of left eye"
1	"Penicillosis"	"Penicilliosis"
0	"Penicillosis"	"Neurosyphilis, juvenile"
1	"Hematoma of pinna, left ear"	"Left hematoma of pinna"
0	"Hematoma of pinna, left ear"	"Chronic ulcer of back, bone necrosis"
1	"Malignant neoplasm of unspecified main bronchus"	"Cancer of the bronchus, main"
0	"Malignant neoplasm of unspecified main bronchus"	"Gallstone and acute cholecystitis with obstruction"
1	"Retrolental fibroplasia, bilateral"	"Retrolental fibroplasia, both eyes"
0	"Retrolental fibroplasia, bilateral"	"L corneal haze"
1	"Burns involving 60-69% of body surface with 60-69% third degree burns"	"Burn injury"
0	"Burns involving 60-69% of body surface with 60-69% third degree burns"	"Vertebral artery compression syndrome of occipitoatlantoaxial region"
1	"Pressure ulcer of contiguous site of back, buttock and hip, stage 3"	"Pressure ulcer of contiguous sites of back, buttock and hip stage 3"
0	"Pressure ulcer of contiguous site of back, buttock and hip, stage 3"	"Major histocompatibility complex class I deficien"
1	"Posterior subcapsular polar age-related cataract, unspecified eye"	"Posterior subcapsular polar senile cataract"
0	"Posterior subcapsular polar age-related cataract, unspecified eye"	"Single acquired kidney cyst"
1	"Other articular cartilage disorders, right shoulder"	"Articular cartilage disorder of right shoulder"
0	"Other articular cartilage disorders, right shoulder"	"Crohns disease of small intestine with obstruction"
1	"Scotoma involving central area, unspecified eye"	"Paracentral scotoma"
0	"Scotoma involving central area, unspecified eye"	"Infective myositis of R toe"
1	"Lichenoid drug reaction"	"Lichenoid drug eruption"
0	"Lichenoid drug reaction"	"Sepsis without acute organ dysfunction due to gonococcus"
1	"Osteochondropathy, unspecified, unspecified lower leg"	"Osteochondropathy of lower leg"
0	"Osteochondropathy, unspecified, unspecified lower leg"	"Female cystocele"
1	"Enteropathic arthropathies, unspecified hand"	"Enteropathic arthritis of hand"
0	"Enteropathic arthropathies, unspecified hand"	"Left atrophic nonflaccid tympanic membrane"
1	"Allergy to eggs"	"Egg allergy"
0	"Allergy to eggs"	"Bursitis of right wrist"
1	"Malignant neoplasm of trigone of bladder"	"Bladder cancer, trigone"
0	"Malignant neoplasm of trigone of bladder"	"Poliomyelitis osteopathy of the upper arm"
1	"Other noninflammatory disorders of ovary, fallopian tube and broad ligament"	"Fallopian tube cyst"
